url,ref_url,name,desc
http://poi.zhupiter.com/p/cht-249974/%E8%94%A1%E6%B4%A5%E7%85%A7/,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,"蔡津照- 苗栗藥行-西藥,苗栗縣,037-620-659 - 首頁 - 諸彼特網站目錄",
http://poi.zhupiter.com/k/cht-771474/%E8%8B%97%E6%A0%97%E7%B8%A3%E8%94%A1%E6%B4%A5%E7%85%A7/,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,苗栗縣蔡津照 - 首頁 - 諸彼特網站目錄,
http://ji.zhupiter.com/dw/cht-249974/%E8%94%A1%E6%B4%A5%E7%85%A7/,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,蔡津照: 苗栗縣竹南鎮永貞路二段198號之3: 苗栗藥行-西藥 - 首頁,
http://poi.zhupiter.com/k/cht-771475/%E8%8B%97%E6%A0%97%E8%94%A1%E6%B4%A5%E7%85%A7/,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,苗栗蔡津照 - 首頁 - 諸彼特網站目錄,
http://campaign-finance.g0v.olc.tw/discussion/1469/99%E5%B9%B4%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E9%8E%AE%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%93%AC%E5%8F%83%E9%81%B8%E4%BA%BA%E8%94%A1%E6%B4%A5%E7%85%A7%E6%94%BF%E6%B2%BB%E7%8D%BB%E9%87%91%E5%B0%88%E6%88%B6,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,99年苗栗縣竹南鎮鎮民代表擬參選人蔡津照政治獻金專戶- 待認領 ...,
http://tws.w393.com/%E8%94%A1%E6%B4%A5%E7%85%A7/2969113,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,蔡津照 - 世界企業名錄 - w393.com,
https://zh-tw.facebook.com/KMT040610/posts/752594261448574,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,中國國民黨苗栗縣竹南鎮黨部委員會新聞稿103.09.02 ... - Facebook,
http://iservice.ltn.com.tw/2010/specials/2010Townships/d1.php,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,自由電子報- 2010基層選舉當選名單 - 自由時報電子報,
https://plus.google.com/115246566877464476766/about,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,蔡津照- About - Google+,
http://blog.xuite.net/my0707007/twblog/154149839-%E7%AB%B9%E5%8D%97%E9%8E%AE%E5%85%AC%E6%89%80%E8%BE%A6%E7%90%86%E5%BB%BA%E5%9C%8B%E7%99%BE%E5%B9%B4%E3%80%8C%E8%A8%98%E9%8C%84%E7%AB%B9%E5%8D%97%E3%80%8D%E6%94%9D%E5%BD%B1%E5%BE%B5%E4%BB%B6%E7%B0%A1%E7%AB%A0,http://www.google.com/search?q=%E8%94%A1%E6%B4%A5%E7%85%A7+%E8%8B%97%E6%A0%97%E7%B8%A3+facebook,竹南鎮公所辦理建國百年「記錄竹南」攝影徵件簡章@ 竹南的007部落 ...,
