url,ref_url,name,desc
https://www.facebook.com/media/set/?set=a.682517791771356.1073741826.136631963026611&type=1,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,2014.02.14 和美親子元宵踩街樂| Facebook,
https://zh-tw.facebook.com/lovedog7567481,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,"愛犬動物醫院- Changhuahsien, Taiwan - 醫院| Facebook",
http://sixstar.moc.gov.tw/blog/45270443,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,社區通各社區網站-彰化縣和美鎮雅溝社區發展協會 - 文化部,
https://tw.travel.yahoo.com/topic/8c00a9bc-ae0c-3aaa-874d-0521d7703691,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,優遊新中橫永久社區- 新鮮報- Yahoo奇摩旅遊,
http://www.tcecoupon.com.tw/Changhua-Stroke.php,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,中台灣優惠情報網-彰化特色遊程百果山遊樂區,
http://zh.wikipedia.org/zh/%E8%A6%AA%E6%B0%91%E9%BB%A8,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,親民黨- 维基百科，自由的百科全书 - Wikipedia,
http://www.immigration.gov.tw/ct.asp?xItem=1153972&ctNode=33540&mp=s010,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,"內政部入出國及移民署彰化縣服務站 人文采風&lt;IMG src=""/site/immigr ...",
http://e-info.org.tw/comments/recent%20?page=194&iframe=true&width=100%25&height=100%25&sa=U&ei=namsUPiBFuizigKO5oHAAg&ved=0CDkQFjAI&usg=AFQjCNGzOTaoIYala1azhKYn0gRuBxsSdQ,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,最新回應| 台灣環境資訊協會-環境資訊中心 - 台灣環境資訊中心,
http://ypage.holyads.net/395/posts/204-%E9%87%91%E5%B1%AC%E5%B7%A5%E6%A5%AD/20401-%E4%BA%94%E9%87%91%E8%A3%BD%E5%93%81/922795-%E6%9F%AF%E7%A7%80%E9%BA%97.html,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,"柯秀麗- 彰化縣, 中彰投- 台灣黃頁地圖",
http://www.ipeen.com.tw/comment/310509,http://www.google.com/search?q=%E9%AB%98%E7%A7%80%E9%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3+facebook,【 基隆∕ 安樂】大武崙砲台｜秀麗風光盡收眼底，一處觀景、談心的好 ...,
