url,ref_url,name,desc
https://zh-tw.facebook.com/jimmy.wang.564,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,王俊明| Facebook,
https://www.facebook.com/pages/%E5%8F%B0%E6%9D%B1%E6%B5%B7%E9%82%8A%E6%BF%B1%E5%85%AC%E5%9C%92/249410061769957?rf=1629113417313071,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,台東海邊濱公園- Taitung City - Park | Facebook,
http://poi.zhupiter.com/p/cht-715810/%E7%8E%8B%E4%BF%8A%E6%98%8E/,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,"王俊明- 高雄廣告,高雄縣,07-815-1698 - 首頁 - 諸彼特網站目錄",
http://ji.zhupiter.com/dw/cht-715810/%E7%8E%8B%E4%BF%8A%E6%98%8E/,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,王俊明: 高雄市鳳山區五福二路171號: 高雄廣告 - 首頁 - 諸彼特網站目錄,
http://www.youtube.com/user/nismo6029,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,吳俊明- YouTube,
http://www.toyps.ttct.edu.tw/,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,臺東縣延平鄉桃源國民小學,
http://blog.udn.com/Shirlen/2928842,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,急急急！！！搶救風箱樹- 水色華姿的心靈休息站- udn部落格,
https://tw.news.yahoo.com/%E4%BE%AF%E4%BF%8A%E6%98%8E%E6%AD%B8%E9%84%89%E9%A6%96%E4%BD%9C-%E5%BE%B5%E6%B1%82%E5%8F%97%E8%A8%AA%E8%80%85-220110827.html,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,侯俊明歸鄉首作徵求受訪者- Yahoo奇摩新聞,
http://blog.xuite.net/go7838/uhj/34286945-%E7%BE%85%E6%9D%B1%E5%A5%A0%E5%AE%89%E5%AE%AE%E8%88%87%E7%9E%8C%E7%9D%A1%E9%BA%B5,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,羅東奠安宮與瞌睡麵@ mountain LKK山客:: 隨意窩Xuite日誌,
https://www.sow.org.tw/civicrm/event/info?id=4183&reset=1,http://www.google.com/search?q=%E7%8E%8B%E4%BF%8A%E6%98%8E+%E8%87%BA%E6%9D%B1%E7%B8%A3+facebook,6月22號五十二甲濕地水圳體驗之旅| 荒野保護協會,
